fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.8255286482638315,-1.2884024562188923,1.686858558612619,-0.3926383311776362,-0.4218845284601021,-0.3528679651408184,-0.5772345349338084,0.7117613165207652,-1.2836566611950844,1.833516848542597,-0.31626551883971454,6
1.2667345461876938,0.4208434743024323,1.2166132943422094,-0.31123828108639634,2.1178177967292147,-0.9856833484611573,-0.8152648973687147,1.462467980167356,-0.9050307943549905,-0.19904317414492206,-1.8305724257439375,3
0.8523374176562839,2.498746492694095,0.26264547071523453,-0.1712890771524633,-0.1890638210761375,1.8919102406878503,3.237487552934453,0.6597923375255251,-0.38963359832758204,-1.0433504476144344,-0.9633818131632695,5
-0.550589664133344,-0.9687300241013662,0.15679203101474115,-0.28345922173910076,-0.39056525644319473,1.0642965411366965,0.33458735683240615,-0.31975254366330835,0.5865859473569084,-0.45940809025726337,-0.4999067008028418,4
0.7909756966058115,-1.222962246129668,1.025616767803119,-0.7820752592035943,-0.6328785339435661,-0.6758594980659016,-0.6687878650426466,0.15967161654971346,-0.6273075274777691,1.0012797065691843,-0.06464201317556634,7
1.7341537859922642,0.30715909327753793,1.8049716637591675,-0.26103490990763456,0.30324022945365536,-0.6536423747553494,-0.17155430134803507,1.9575171008808043,-0.5139745101648587,-0.43873381294064007,-1.453163976219316,3
-0.9223054146280687,-1.1770157224273337,0.8730225083855422,-0.09750599247740555,-0.5488776415786284,0.8183206639871828,-0.3636100980131857,-0.9824273987242695,-0.1341984375082957,0.8354200315085253,1.0704122547107617,7
-0.5356725918189006,-0.8325738244944185,0.300988317531767,-0.4062596173386881,-0.6253995768659915,-0.13214286220650662,-0.5528197586810275,-1.0495872373544177,-0.5291403152189709,0.5626375848416789,0.895475968612903,8
0.6805977887255398,0.21531844996714664,0.008321705019273038,-0.1712890771524633,-0.10440174566378867,0.7207216115598494,2.9933453393108844,0.5662481753341045,-0.2619160179179389,-0.6323694053062867,-0.9633818131632695,5
-1.0773778171732564,-0.6389328688469774,-0.23799565317423338,-0.31885524650257846,0.11091150000567185,-1.053733519105984,-0.8252068542864115,-1.2265640875028507,1.4250865774444144,-0.48027503105033,1.2072732554889145,4
